     1.20000000E+01   1.04790991E-03   4.34077392E-03   2.94336819E-04   6.54262362E-06
     1.22000000E+01   8.34232762E-04   3.85920324E-03   2.64805042E-04   5.93227939E-06
     1.24000000E+01   6.61586447E-04   3.42460072E-03   2.37722286E-04   5.36681771E-06
     1.26000000E+01   5.22698139E-04   3.03325122E-03   2.12952797E-04   4.84450948E-06
     1.28000000E+01   4.11449483E-04   2.68161902E-03   1.90359482E-04   4.36348175E-06
     1.30000000E+01   3.22721880E-04   2.36635546E-03   1.69805391E-04   3.92175310E-06
     1.32000000E+01   2.52256625E-04   2.08430341E-03   1.51155015E-04   3.51726604E-06
     1.34000000E+01   1.96529695E-04   1.83249902E-03   1.34275397E-04   3.14791650E-06
     1.36000000E+01   1.52640712E-04   1.60817111E-03   1.19037075E-04   2.81158025E-06
     1.38000000E+01   1.18215309E-04   1.40873851E-03   1.05314851E-04   2.50613632E-06
     1.40000000E+01   9.13200175E-05   1.23180589E-03   9.29884268E-05   2.22948738E-06
     1.42000000E+01   7.03886527E-05   1.07515810E-03   8.19428813E-05   1.97957736E-06
     1.44000000E+01   5.41591465E-05   9.36753527E-04   7.20690363E-05   1.75440623E-06
     1.46000000E+01   4.16197410E-05   8.14716590E-04   6.32637008E-05   1.55204226E-06
     1.48000000E+01   3.19634938E-05   7.07329674E-04   5.54298161E-05   1.37063185E-06
     1.50000000E+01   2.45500791E-05   6.13024612E-04   4.84765125E-05   1.20840708E-06
     1.52000000E+01   1.88739379E-05   5.30373916E-04   4.23190878E-05   1.06369131E-06
     1.54000000E+01   1.45378986E-05   4.58081942E-04   3.68789213E-05   9.34902928E-07
     1.56000000E+01   1.12314730E-05   3.94976039E-04   3.20833318E-05   8.20557449E-07
     1.58000000E+01   8.71311481E-06   3.39997816E-04   2.78653906E-05   7.19268231E-07
     1.60000000E+01   6.79580814E-06   2.92194619E-04   2.41636981E-05   6.29745930E-07
     1.62000000E+01   5.33543520E-06   2.50711271E-04   2.09221328E-05   5.50796920E-07
     1.64000000E+01   4.22144390E-06   2.14782124E-04   1.80895793E-05   4.81320851E-07
     1.66000000E+01   3.36940651E-06   1.83723482E-04   1.56196422E-05   4.20307450E-07
     1.68000000E+01   2.71512140E-06   1.56926396E-04   1.34703523E-05   3.66832815E-07
     1.70000000E+01   2.20996555E-06   1.33849883E-04   1.16038690E-05   3.20055234E-07
     1.72000000E+01   1.81725385E-06   1.14014552E-04   9.98618408E-06   2.79210720E-07
     1.74000000E+01   1.50940350E-06   9.69966539E-05   8.58683002E-06   2.43608329E-07
     1.76000000E+01   1.26573807E-06   8.24225569E-05   7.37859580E-06   2.12625374E-07
     1.78000000E+01   1.07079646E-06   6.99636284E-05   6.33725281E-06   1.85702614E-07
     1.80000000E+01   9.13037935E-07   5.93315249E-05   5.44129255E-06   1.62339473E-07
     1.82000000E+01   7.83855816E-07   5.02738673E-05   4.67167744E-06   1.42089367E-07
     1.84000000E+01   6.76830441E-07   4.25702894E-05   4.01160592E-06   1.24555170E-07
     1.86000000E+01   5.87166259E-07   3.60288398E-05   3.44629223E-06   1.09384845E-07
     1.88000000E+01   5.11269934E-07   3.04827174E-05   2.96276128E-06   9.62673189E-08
     1.90000000E+01   4.46435713E-07   2.57873205E-05   2.54965865E-06   8.49285417E-08
     1.92000000E+01   3.90611965E-07   2.18175884E-05   2.19707549E-06   7.51278161E-08
     1.94000000E+01   3.42228742E-07   1.84656153E-05   1.89638795E-06   6.66543637E-08
     1.96000000E+01   3.00070991E-07   1.56385138E-05   1.64011066E-06   5.93241452E-08
     1.98000000E+01   2.63185700E-07   1.32565107E-05   1.42176366E-06   5.29769300E-08
     2.00000000E+01   2.30814143E-07   1.12512531E-05   1.23575198E-06   4.74736097E-08
     2.02000000E+01   2.02342579E-07   9.56430763E-06   1.07725723E-06   4.26937478E-08
     2.04000000E+01   1.77266449E-07   8.14583391E-06   9.42140353E-07   3.85333602E-08
     2.06000000E+01   1.55164400E-07   6.95341666E-06   8.26854719E-07   3.49029001E-08
     2.08000000E+01   1.35679420E-07   5.95103964E-06   7.28368789E-07   3.17254587E-08
     2.10000000E+01   1.18505100E-07   5.10818740E-06   6.44097540E-07   2.89351459E-08
     2.12000000E+01   1.03375576E-07   4.39906107E-06   5.71841886E-07   2.64756495E-08
     2.14000000E+01   9.00581061E-08   3.80189574E-06   5.09735336E-07   2.42989557E-08
     2.16000000E+01   7.83475227E-08   3.29836798E-06   4.56197211E-07   2.23642172E-08
     2.18000000E+01   6.80620254E-08   2.87308303E-06   4.09891737E-07   2.06367563E-08
     2.20000000E+01   5.90399269E-08   2.51313229E-06   3.69692409E-07   1.90871890E-08
     2.22000000E+01   5.11370825E-08   2.20771247E-06   3.34651039E-07   1.76906647E-08
     2.24000000E+01   4.42248102E-08   1.94779873E-06   3.03970965E-07   1.64261931E-08
     2.26000000E+01   3.81881696E-08   1.72586500E-06   2.76983942E-07   1.52760703E-08
     2.28000000E+01   3.29245007E-08   1.53564522E-06   2.53130260E-07   1.42253779E-08
     2.30000000E+01   2.83421692E-08   1.37193018E-06   2.31941703E-07   1.32615521E-08
     2.32000000E+01   2.43594577E-08   1.23039504E-06   2.13026983E-07   1.23740132E-08
